filename,HOMO_LUMO_gap,sampling method in explicit TIP3P,XTB_opt_Energy (+ ALPB) / kcal/mol
REST600d_0343_opt.json,2.61606531,SAGE 10 ns (16 REST up to 600K),-138889.76158694355
REMD_0968_opt.json,2.5551524,SAGE 10 ns (16 REMD up to 475K),-138889.75154679955
REMD_0058_opt.json,2.45297053,SAGE 10 ns (16 REMD up to 475K),-138889.72696727203
REMD_0962_opt.json,2.50810941,SAGE 10 ns (16 REMD up to 475K),-138889.72364147432
REMD_0146_opt.json,2.57691352,SAGE 10 ns (16 REMD up to 475K),-138889.7174354103
REST600d_0148_opt.json,2.55037598,SAGE 10 ns (16 REST up to 600K),-138889.65184816963
REMD_0117_opt.json,2.55122351,SAGE 10 ns (16 REMD up to 475K),-138889.6508065047
REST600d_0127_opt.json,2.65866937,SAGE 10 ns (16 REST up to 600K),-138889.64977111484
REST600d_0859_opt.json,2.5886246,SAGE 10 ns (16 REST up to 600K),-138889.64946363543
REMD_0068_opt.json,2.53882768,SAGE 10 ns (16 REMD up to 475K),-138889.64770033516
REST600d_0866_opt.json,2.57145075,SAGE 10 ns (16 REST up to 600K),-138889.64343327394
REST600d_0268_opt.json,2.70660038,SAGE 10 ns (16 REST up to 600K),-138889.6432763967
REMD_0961_opt.json,2.59353712,SAGE 10 ns (16 REMD up to 475K),-138889.64227865738
REST600d_0184_opt.json,2.59081834,SAGE 10 ns (16 REST up to 600K),-138889.63665617674
REMD_0130_opt.json,2.53579266,SAGE 10 ns (16 REMD up to 475K),-138889.63444734504
REMD_0934_opt.json,2.57060264,SAGE 10 ns (16 REMD up to 475K),-138889.62147045892
REST600d_0867_opt.json,2.57235377,SAGE 10 ns (16 REST up to 600K),-138889.61869686918
REST600d_0254_opt.json,2.68985135,SAGE 10 ns (16 REST up to 600K),-138889.60112661717
REMD_0107_opt.json,2.56103716,SAGE 10 ns (16 REMD up to 475K),-138889.59090449556
REMD_0118_opt.json,2.55860808,SAGE 10 ns (16 REMD up to 475K),-138889.56564098323
REST600d_0344_opt.json,2.52686822,SAGE 10 ns (16 REST up to 600K),-138889.55138397875
REMD_0056_opt.json,2.62725459,SAGE 10 ns (16 REMD up to 475K),-138889.5507815701
REMD_0818_opt.json,2.52287755,SAGE 10 ns (16 REMD up to 475K),-138889.49725505238
REST600d_0336_opt.json,2.58113085,SAGE 10 ns (16 REST up to 600K),-138889.48577791278
REST600d_0158_opt.json,2.5483218,SAGE 10 ns (16 REST up to 600K),-138889.48430954173
REST600d_0190_opt.json,2.57114236,SAGE 10 ns (16 REST up to 600K),-138889.45214970547
REST600d_0151_opt.json,2.61977881,SAGE 10 ns (16 REST up to 600K),-138889.4235352951
REMD_0169_opt.json,2.67019832,SAGE 10 ns (16 REMD up to 475K),-138889.40968617145
REST600d_0850_opt.json,2.61694434,SAGE 10 ns (16 REST up to 600K),-138889.40056846567
REST600d_0145_opt.json,2.58145477,SAGE 10 ns (16 REST up to 600K),-138889.39961465198
REMD_0145_opt.json,2.54411255,SAGE 10 ns (16 REMD up to 475K),-138889.37276981698
REST600d_0213_opt.json,2.55713904,SAGE 10 ns (16 REST up to 600K),-138889.36542168658
REMD_0964_opt.json,2.5082296,SAGE 10 ns (16 REMD up to 475K),-138889.3556262711
REST600d_0266_opt.json,2.59192544,SAGE 10 ns (16 REST up to 600K),-138889.32751386787
REST600d_0208_opt.json,2.61396192,SAGE 10 ns (16 REST up to 600K),-138889.32554348963
REST600d_0161_opt.json,2.48890057,SAGE 10 ns (16 REST up to 600K),-138889.31573552397
REMD_0817_opt.json,2.50489154,SAGE 10 ns (16 REMD up to 475K),-138889.31409772547
REMD_0282_opt.json,2.58226015,SAGE 10 ns (16 REMD up to 475K),-138889.30809873942
REST600d_0855_opt.json,2.52825921,SAGE 10 ns (16 REST up to 600K),-138889.29781386693
REMD_0445_opt.json,2.52781649,SAGE 10 ns (16 REMD up to 475K),-138889.28801217634
REMD_0119_opt.json,2.50597411,SAGE 10 ns (16 REMD up to 475K),-138889.2815676589
REST600d_0337_opt.json,2.54987158,SAGE 10 ns (16 REST up to 600K),-138889.2473119426
REST600d_0890_opt.json,2.59344413,SAGE 10 ns (16 REST up to 600K),-138889.24509683583
REMD_0880_opt.json,2.52012429,SAGE 10 ns (16 REMD up to 475K),-138889.24479563153
REMD_0161_opt.json,2.5647288,SAGE 10 ns (16 REMD up to 475K),-138889.22696810082
REST600d_0295_opt.json,2.71518002,SAGE 10 ns (16 REST up to 600K),-138889.22250023673
REMD_0969_opt.json,2.54960614,SAGE 10 ns (16 REMD up to 475K),-138889.19458863643
REST600d_0135_opt.json,2.55892804,SAGE 10 ns (16 REST up to 600K),-138889.193653648
REST600d_0848_opt.json,2.52086682,SAGE 10 ns (16 REST up to 600K),-138889.1621087706
REMD_0154_opt.json,2.58129793,SAGE 10 ns (16 REMD up to 475K),-138889.1441557381
REMD_0679_opt.json,2.44231981,SAGE 10 ns (16 REMD up to 475K),-138889.14219163492
REST600d_0879_opt.json,2.51886365,SAGE 10 ns (16 REST up to 600K),-138889.13817557733
REST600d_0228_opt.json,2.56342805,SAGE 10 ns (16 REST up to 600K),-138889.12046727334
REMD_0936_opt.json,2.61284503,SAGE 10 ns (16 REMD up to 475K),-138889.11813921496
REMD_0171_opt.json,2.74646688,SAGE 10 ns (16 REMD up to 475K),-138889.0962705263
REST600d_0884_opt.json,2.54843252,SAGE 10 ns (16 REST up to 600K),-138889.07052383202
REST600d_0113_opt.json,2.68882053,SAGE 10 ns (16 REST up to 600K),-138889.05801130258
REST600d_0155_opt.json,2.65635742,SAGE 10 ns (16 REST up to 600K),-138889.042493005
REST600d_0885_opt.json,2.56448563,SAGE 10 ns (16 REST up to 600K),-138889.02079374378
REST600d_0265_opt.json,2.71502424,SAGE 10 ns (16 REST up to 600K),-138889.0200281828
REST600d_0185_opt.json,2.58858538,SAGE 10 ns (16 REST up to 600K),-138888.98348833373
REST600d_0210_opt.json,2.5279589,SAGE 10 ns (16 REST up to 600K),-138888.98319967958
REST600d_0088_opt.json,2.69730311,SAGE 10 ns (16 REST up to 600K),-138888.97400039766
REMD_0268_opt.json,2.56825121,SAGE 10 ns (16 REMD up to 475K),-138888.95484882296
MACEsmall_1900_opt.json,2.21220872,MACEsmall 0.1 ns (ML/MM),-138888.9442878465
REST600d_0093_opt.json,2.65515356,SAGE 10 ns (16 REST up to 600K),-138888.93047009833
REMD_0967_opt.json,2.5079269,SAGE 10 ns (16 REMD up to 475K),-138888.92300901632
REMD_0970_opt.json,2.56518803,SAGE 10 ns (16 REMD up to 475K),-138888.91554165923
REMD_0115_opt.json,2.55294797,SAGE 10 ns (16 REMD up to 475K),-138888.90949247245
REST600d_0191_opt.json,2.59732116,SAGE 10 ns (16 REST up to 600K),-138888.862466948
REST600d_0225_opt.json,2.58294423,SAGE 10 ns (16 REST up to 600K),-138888.8569448688
MACEsmall_1893_opt.json,2.20683678,MACEsmall 0.1 ns (ML/MM),-138888.84837309585
REST600d_0187_opt.json,2.57959282,SAGE 10 ns (16 REST up to 600K),-138888.83710303422
REST600d_0092_opt.json,2.63417906,SAGE 10 ns (16 REST up to 600K),-138888.83135505178
REST600d_0256_opt.json,2.69755792,SAGE 10 ns (16 REST up to 600K),-138888.82554431845
REST600d_0269_opt.json,2.68953036,SAGE 10 ns (16 REST up to 600K),-138888.82028579302
MACEsmall_1994_opt.json,2.1706869,MACEsmall 0.1 ns (ML/MM),-138888.8080556426
REST600d_0260_opt.json,2.67772355,SAGE 10 ns (16 REST up to 600K),-138888.80742813362
MACEsmall_1992_opt.json,2.15750553,MACEsmall 0.1 ns (ML/MM),-138888.80471101962
REST600d_0300_opt.json,2.60752285,SAGE 10 ns (16 REST up to 600K),-138888.79691108275
REST600d_0276_opt.json,2.56207841,SAGE 10 ns (16 REST up to 600K),-138888.7929954266
REST600d_0882_opt.json,2.5659136,SAGE 10 ns (16 REST up to 600K),-138888.7899269076
REST600d_0255_opt.json,2.59971747,SAGE 10 ns (16 REST up to 600K),-138888.7796859607
REST600d_0262_opt.json,2.72644271,SAGE 10 ns (16 REST up to 600K),-138888.77112046286
REMD_0053_opt.json,2.58854445,SAGE 10 ns (16 REMD up to 475K),-138888.76051556077
REST600d_0278_opt.json,2.59514658,SAGE 10 ns (16 REST up to 600K),-138888.75370081302
REST600d_0153_opt.json,2.59339983,SAGE 10 ns (16 REST up to 600K),-138888.7487623172
REMD_0055_opt.json,2.55708603,SAGE 10 ns (16 REMD up to 475K),-138888.73170034747
MACEsmall_1787_opt.json,2.17765011,MACEsmall 0.1 ns (ML/MM),-138888.72865065373
REMD_0872_opt.json,2.53328381,SAGE 10 ns (16 REMD up to 475K),-138888.7045794085
REMD_0135_opt.json,2.63241026,SAGE 10 ns (16 REMD up to 475K),-138888.7044476316
REMD_0152_opt.json,2.57393851,SAGE 10 ns (16 REMD up to 475K),-138888.70299808582
REMD_0065_opt.json,2.55336407,SAGE 10 ns (16 REMD up to 475K),-138888.69041653036
REMD_0447_opt.json,2.60248083,SAGE 10 ns (16 REMD up to 475K),-138888.68510780422
REST600d_0150_opt.json,2.63383878,SAGE 10 ns (16 REST up to 600K),-138888.6777847742
REST600d_0224_opt.json,2.52298793,SAGE 10 ns (16 REST up to 600K),-138888.67462840394
REST600d_0125_opt.json,2.62518644,SAGE 10 ns (16 REST up to 600K),-138888.66812113562
REMD_0456_opt.json,2.65115215,SAGE 10 ns (16 REMD up to 475K),-138888.65452929065
REST600d_0284_opt.json,2.55598162,SAGE 10 ns (16 REST up to 600K),-138888.63314378395
REST600d_0258_opt.json,2.71856586,SAGE 10 ns (16 REST up to 600K),-138888.62784760798
REST600d_0271_opt.json,2.71354181,SAGE 10 ns (16 REST up to 600K),-138888.60815010048
MACEsmall_1776_opt.json,2.17192573,MACEsmall 0.1 ns (ML/MM),-138888.60566516483
REST600d_0117_opt.json,2.63241162,SAGE 10 ns (16 REST up to 600K),-138888.60237074256
REST600d_0865_opt.json,2.54776747,SAGE 10 ns (16 REST up to 600K),-138888.60024976218
REST600d_0143_opt.json,2.57399549,SAGE 10 ns (16 REST up to 600K),-138888.5981538821
MACEsmall_1762_opt.json,2.13880558,MACEsmall 0.1 ns (ML/MM),-138888.59716869297
REST600d_0142_opt.json,2.48515154,SAGE 10 ns (16 REST up to 600K),-138888.59237452422
MACEsmall_1986_opt.json,2.16862903,MACEsmall 0.1 ns (ML/MM),-138888.59091870332
MACEsmall_1796_opt.json,2.19064271,MACEsmall 0.1 ns (ML/MM),-138888.5876054558
MACEsmall_1919_opt.json,2.2237875,MACEsmall 0.1 ns (ML/MM),-138888.58370234983
REMD_0106_opt.json,2.54317895,SAGE 10 ns (16 REMD up to 475K),-138888.58212102714
REST600d_0173_opt.json,2.59651832,SAGE 10 ns (16 REST up to 600K),-138888.5748858484
REST600d_0103_opt.json,2.44438831,SAGE 10 ns (16 REST up to 600K),-138888.5741893134
REMD_0138_opt.json,2.71614976,SAGE 10 ns (16 REMD up to 475K),-138888.56113712618
MACEsmall_1892_opt.json,2.23577496,MACEsmall 0.1 ns (ML/MM),-138888.54391827923
MACEsmall_1778_opt.json,2.1720897,MACEsmall 0.1 ns (ML/MM),-138888.5392182368
REST600d_0862_opt.json,2.61521853,SAGE 10 ns (16 REST up to 600K),-138888.53688390335
REST600d_0229_opt.json,2.57477785,SAGE 10 ns (16 REST up to 600K),-138888.531769705
REMD_0879_opt.json,2.54762787,SAGE 10 ns (16 REMD up to 475K),-138888.52760304522
REMD_0290_opt.json,2.68952776,SAGE 10 ns (16 REMD up to 475K),-138888.5249863327
REST600d_0177_opt.json,2.51061392,SAGE 10 ns (16 REST up to 600K),-138888.52419567137
MACEsmall_1788_opt.json,2.18409439,MACEsmall 0.1 ns (ML/MM),-138888.5234677609
REST600d_0176_opt.json,2.5477281,SAGE 10 ns (16 REST up to 600K),-138888.52321048224
MACEsmall_1995_opt.json,2.18082347,MACEsmall 0.1 ns (ML/MM),-138888.51347154257
MACEsmall_1997_opt.json,2.19158902,MACEsmall 0.1 ns (ML/MM),-138888.51165176646
REST600d_0144_opt.json,2.61918853,SAGE 10 ns (16 REST up to 600K),-138888.51013946976
MACEsmall_1763_opt.json,2.12945121,MACEsmall 0.1 ns (ML/MM),-138888.50927350734
REST600d_0264_opt.json,2.70907522,SAGE 10 ns (16 REST up to 600K),-138888.5064183414
REST600d_0333_opt.json,2.54483242,SAGE 10 ns (16 REST up to 600K),-138888.50055113225
MACEsmall_1898_opt.json,2.20218643,MACEsmall 0.1 ns (ML/MM),-138888.48497635886
MACEsmall_1784_opt.json,2.18777349,MACEsmall 0.1 ns (ML/MM),-138888.48259182466
MACEsmall_1996_opt.json,2.18156965,MACEsmall 0.1 ns (ML/MM),-138888.47435263149
REST600d_0096_opt.json,2.62941998,SAGE 10 ns (16 REST up to 600K),-138888.43096665922
MACEsmall_1781_opt.json,2.17652959,MACEsmall 0.1 ns (ML/MM),-138888.41155153076
REST600d_0091_opt.json,2.63364196,SAGE 10 ns (16 REST up to 600K),-138888.4018816171
MACEsmall_1789_opt.json,2.20686654,MACEsmall 0.1 ns (ML/MM),-138888.39049232873
REST600d_0245_opt.json,2.68992061,SAGE 10 ns (16 REST up to 600K),-138888.38584248704
REST600d_0186_opt.json,2.58835898,SAGE 10 ns (16 REST up to 600K),-138888.3720561143
REMD_0210_opt.json,2.69381621,SAGE 10 ns (16 REMD up to 475K),-138888.35266608623
MACEsmall_1779_opt.json,2.17119391,MACEsmall 0.1 ns (ML/MM),-138888.35259706023
MACEsmall_1998_opt.json,2.19197918,MACEsmall 0.1 ns (ML/MM),-138888.34400646202
MACEsmall_1985_opt.json,2.19563311,MACEsmall 0.1 ns (ML/MM),-138888.33638850276
REMD_0218_opt.json,2.53658075,SAGE 10 ns (16 REMD up to 475K),-138888.33593042116
MACEsmall_1899_opt.json,2.20563441,MACEsmall 0.1 ns (ML/MM),-138888.33562921686
MACEsmall_1785_opt.json,2.17152017,MACEsmall 0.1 ns (ML/MM),-138888.33165080982
REST600d_0849_opt.json,2.61045437,SAGE 10 ns (16 REST up to 600K),-138888.33087269863
REMD_0876_opt.json,2.54543135,SAGE 10 ns (16 REMD up to 475K),-138888.31687297285
REMD_0452_opt.json,2.54597029,SAGE 10 ns (16 REMD up to 475K),-138888.31278788927
REMD_0430_opt.json,2.53085422,SAGE 10 ns (16 REMD up to 475K),-138888.3093805154
REST600d_0164_opt.json,2.62772476,SAGE 10 ns (16 REST up to 600K),-138888.30418474087
MACEsmall_1984_opt.json,2.19262997,MACEsmall 0.1 ns (ML/MM),-138888.29654795633
MACEsmall_1982_opt.json,2.17287185,MACEsmall 0.1 ns (ML/MM),-138888.29392496872
REST600d_0281_opt.json,2.58589269,SAGE 10 ns (16 REST up to 600K),-138888.28543477194
REST600d_0876_opt.json,2.55164175,SAGE 10 ns (16 REST up to 600K),-138888.28123046164
MACEsmall_1915_opt.json,2.23475184,MACEsmall 0.1 ns (ML/MM),-138888.28053392665
MACEsmall_1765_opt.json,2.12616925,MACEsmall 0.1 ns (ML/MM),-138888.2805151014
MACEsmall_1987_opt.json,2.16823269,MACEsmall 0.1 ns (ML/MM),-138888.26908816252
MACEsmall_1797_opt.json,2.20171887,MACEsmall 0.1 ns (ML/MM),-138888.26005203289
REST600d_0154_opt.json,2.57628888,SAGE 10 ns (16 REST up to 600K),-138888.24802268535
REST600d_0116_opt.json,2.64968006,SAGE 10 ns (16 REST up to 600K),-138888.24758342907
REMD_0059_opt.json,2.52006116,SAGE 10 ns (16 REMD up to 475K),-138888.23625061652
REST600d_0280_opt.json,2.58584446,SAGE 10 ns (16 REST up to 600K),-138888.23269891558
ANI2x_L_1265_opt.json,2.18857701,ANI2x 0.2 ns (ML/MM),-138888.2257963166
REST600d_0257_opt.json,2.68175646,SAGE 10 ns (16 REST up to 600K),-138888.21348459003
MACEsmall_1901_opt.json,2.21485143,MACEsmall 0.1 ns (ML/MM),-138888.2098638631
MACEsmall_1774_opt.json,2.1556249,MACEsmall 0.1 ns (ML/MM),-138888.19852477545
MACEsmall_1999_opt.json,2.17691271,MACEsmall 0.1 ns (ML/MM),-138888.19243166305
REST600d_0861_opt.json,2.61741921,SAGE 10 ns (16 REST up to 600K),-138888.18570476657
REMD_0940_opt.json,2.60941559,SAGE 10 ns (16 REMD up to 475K),-138888.18151928156
REST600d_0138_opt.json,2.57391443,SAGE 10 ns (16 REST up to 600K),-138888.18055919278
ANI2x_L_1264_opt.json,2.16511413,ANI2x 0.2 ns (ML/MM),-138888.1768631648
REST600d_0283_opt.json,2.5647696,SAGE 10 ns (16 REST up to 600K),-138888.17550147025
MACEsmall_1991_opt.json,2.18348434,MACEsmall 0.1 ns (ML/MM),-138888.16344702235
MACEsmall_1918_opt.json,2.26083655,MACEsmall 0.1 ns (ML/MM),-138888.15529568045
MACEsmall_1783_opt.json,2.17801559,MACEsmall 0.1 ns (ML/MM),-138888.153940261
MACEsmall_1780_opt.json,2.18952457,MACEsmall 0.1 ns (ML/MM),-138888.1506207384
REST600d_0846_opt.json,2.5855617,SAGE 10 ns (16 REST up to 600K),-138888.14831778035
MACEsmall_1794_opt.json,2.2236209,MACEsmall 0.1 ns (ML/MM),-138888.14797265042
MACEsmall_1791_opt.json,2.1775572,MACEsmall 0.1 ns (ML/MM),-138888.147037662
REST600d_0097_opt.json,2.4880542,SAGE 10 ns (16 REST up to 600K),-138888.13130601138
MACEsmall_1786_opt.json,2.18202221,MACEsmall 0.1 ns (ML/MM),-138888.12102113885
MACEsmall_1916_opt.json,2.24833587,MACEsmall 0.1 ns (ML/MM),-138888.12028067824
MACEsmall_1943_opt.json,2.20577184,MACEsmall 0.1 ns (ML/MM),-138888.11790869423
MACEsmall_1989_opt.json,2.17232933,MACEsmall 0.1 ns (ML/MM),-138888.0974770012
MACEsmall_1802_opt.json,2.16230473,MACEsmall 0.1 ns (ML/MM),-138888.08613791355
MACEsmall_1822_opt.json,2.17222405,MACEsmall 0.1 ns (ML/MM),-138888.08498329698
MACEsmall_1917_opt.json,2.25024934,MACEsmall 0.1 ns (ML/MM),-138888.06729381828
MACEsmall_1764_opt.json,2.09022324,MACEsmall 0.1 ns (ML/MM),-138888.06224237083
MACEsmall_1939_opt.json,2.21295648,MACEsmall 0.1 ns (ML/MM),-138888.05926170308
REST600d_0856_opt.json,2.4872948,SAGE 10 ns (16 REST up to 600K),-138888.03992187572
REST600d_0115_opt.json,2.74454151,SAGE 10 ns (16 REST up to 600K),-138888.03958302084
REST600d_0182_opt.json,2.58158778,SAGE 10 ns (16 REST up to 600K),-138888.03932574214
REMD_0954_opt.json,2.53501419,SAGE 10 ns (16 REMD up to 475K),-138888.03089829627
ANI2x_L_1276_opt.json,2.1983533,ANI2x 0.2 ns (ML/MM),-138888.02628610513
MACEsmall_1974_opt.json,2.17866856,MACEsmall 0.1 ns (ML/MM),-138888.0216676389
MACEsmall_1767_opt.json,2.12980096,MACEsmall 0.1 ns (ML/MM),-138888.01615810988
MACEsmall_1801_opt.json,2.20050179,MACEsmall 0.1 ns (ML/MM),-138888.0156372774
MACEsmall_1920_opt.json,2.23359485,MACEsmall 0.1 ns (ML/MM),-138888.01527959728
MACEsmall_1906_opt.json,2.1992669,MACEsmall 0.1 ns (ML/MM),-138888.01455796193
MACEsmall_1897_opt.json,2.24562106,MACEsmall 0.1 ns (ML/MM),-138888.01154591874
MACEsmall_1983_opt.json,2.20890303,MACEsmall 0.1 ns (ML/MM),-138888.00486922296
MACEsmall_1782_opt.json,2.16390684,MACEsmall 0.1 ns (ML/MM),-138888.00377735728
REMD_0266_opt.json,2.55681805,SAGE 10 ns (16 REMD up to 475K),-138888.00312474795
MACEsmall_1804_opt.json,2.16222334,MACEsmall 0.1 ns (ML/MM),-138887.99710693664
REMD_0867_opt.json,2.5214115,SAGE 10 ns (16 REMD up to 475K),-138887.9948604544
REMD_0966_opt.json,2.60437108,SAGE 10 ns (16 REMD up to 475K),-138887.99088204736
MACEsmall_1905_opt.json,2.24570253,MACEsmall 0.1 ns (ML/MM),-138887.9885351637
ANI2x_L_1266_opt.json,2.16461838,ANI2x 0.2 ns (ML/MM),-138887.98561097175
ANI2x_L_1256_opt.json,2.20081992,ANI2x 0.2 ns (ML/MM),-138887.9820655459
MACEsmall_1884_opt.json,2.21177039,MACEsmall 0.1 ns (ML/MM),-138887.97884014965
ANI2x_L_1277_opt.json,2.1953595,ANI2x 0.2 ns (ML/MM),-138887.97351887333
REST600d_0112_opt.json,2.61779982,SAGE 10 ns (16 REST up to 600K),-138887.97287253905
ANI2x_L_1279_opt.json,2.19406953,ANI2x 0.2 ns (ML/MM),-138887.97082058463
MACEsmall_1770_opt.json,2.12650013,MACEsmall 0.1 ns (ML/MM),-138887.9669363039
ANI2x_L_1262_opt.json,2.20532098,ANI2x 0.2 ns (ML/MM),-138887.95762407035
ANI2x_L_1254_opt.json,2.20946748,ANI2x 0.2 ns (ML/MM),-138887.9545367261
REMD_0348_opt.json,2.67125323,SAGE 10 ns (16 REMD up to 475K),-138887.95077167207
MACEsmall_1971_opt.json,2.18141044,MACEsmall 0.1 ns (ML/MM),-138887.94578297553
REMD_0677_opt.json,2.51571798,SAGE 10 ns (16 REMD up to 475K),-138887.94273955686
MACEsmall_1972_opt.json,2.18051365,MACEsmall 0.1 ns (ML/MM),-138887.940587201
REST600d_0083_opt.json,2.66836704,SAGE 10 ns (16 REST up to 600K),-138887.93998479238
MACEsmall_1967_opt.json,2.17815423,MACEsmall 0.1 ns (ML/MM),-138887.93905607905
MACEsmall_1990_opt.json,2.19989711,MACEsmall 0.1 ns (ML/MM),-138887.9353161254
MACEsmall_1979_opt.json,2.15887726,MACEsmall 0.1 ns (ML/MM),-138887.9331198439
MACEsmall_1980_opt.json,2.18868976,MACEsmall 0.1 ns (ML/MM),-138887.93232918257
MACEsmall_1777_opt.json,2.16670695,MACEsmall 0.1 ns (ML/MM),-138887.93205935368
ANI2x_L_1258_opt.json,2.22505721,ANI2x 0.2 ns (ML/MM),-138887.92669415174
MACEsmall_1941_opt.json,2.21968169,MACEsmall 0.1 ns (ML/MM),-138887.92518813015
REMD_0148_opt.json,2.62024358,SAGE 10 ns (16 REMD up to 475K),-138887.9204504372
REMD_0951_opt.json,2.53598925,SAGE 10 ns (16 REMD up to 475K),-138887.9197601773
REMD_0866_opt.json,2.48924742,SAGE 10 ns (16 REMD up to 475K),-138887.9122363444
MACEsmall_1766_opt.json,2.13349711,MACEsmall 0.1 ns (ML/MM),-138887.904888214
MACEsmall_1792_opt.json,2.19505794,MACEsmall 0.1 ns (ML/MM),-138887.90115453544
MACEsmall_1772_opt.json,2.14613955,MACEsmall 0.1 ns (ML/MM),-138887.89288396682
REMD_0064_opt.json,2.59364313,SAGE 10 ns (16 REMD up to 475K),-138887.89087593803
MACEsmall_1981_opt.json,2.18937736,MACEsmall 0.1 ns (ML/MM),-138887.8874371887
REST600d_0141_opt.json,2.56308748,SAGE 10 ns (16 REST up to 600K),-138887.88652102556
MACEsmall_1799_opt.json,2.2066294,MACEsmall 0.1 ns (ML/MM),-138887.88409256574
MACEsmall_1820_opt.json,2.18523367,MACEsmall 0.1 ns (ML/MM),-138887.88342113112
MACEsmall_1914_opt.json,2.20571864,MACEsmall 0.1 ns (ML/MM),-138887.88319522786
REST600d_0247_opt.json,2.69135646,SAGE 10 ns (16 REST up to 600K),-138887.8805910655
MACEsmall_1775_opt.json,2.14745623,MACEsmall 0.1 ns (ML/MM),-138887.87377004267
MACEsmall_1940_opt.json,2.19683332,MACEsmall 0.1 ns (ML/MM),-138887.87328058566
MACEsmall_1768_opt.json,2.1213268,MACEsmall 0.1 ns (ML/MM),-138887.87040031934
MACEsmall_1988_opt.json,2.15607523,MACEsmall 0.1 ns (ML/MM),-138887.86507904305
ANI2x_L_1260_opt.json,2.22287025,ANI2x 0.2 ns (ML/MM),-138887.86442015858
REST600d_0840_opt.json,2.49385437,SAGE 10 ns (16 REST up to 600K),-138887.85667669753
MACEsmall_1769_opt.json,2.14449817,MACEsmall 0.1 ns (ML/MM),-138887.85512675028
MACEsmall_1445_opt.json,2.3760692,MACEsmall 0.1 ns (ML/MM),-138887.85490084704
REST600d_0290_opt.json,2.57260515,SAGE 10 ns (16 REST up to 600K),-138887.85011295337
REST600d_0345_opt.json,2.56586846,SAGE 10 ns (16 REST up to 600K),-138887.84899598736
REMD_0149_opt.json,2.55469163,SAGE 10 ns (16 REMD up to 475K),-138887.84881400975
MACEsmall_1902_opt.json,2.19903775,MACEsmall 0.1 ns (ML/MM),-138887.8461470965
ANI2x_L_1263_opt.json,2.2129307,ANI2x 0.2 ns (ML/MM),-138887.8339734219
MACEsmall_1821_opt.json,2.17405963,MACEsmall 0.1 ns (ML/MM),-138887.826449589
ANI2x_L_1267_opt.json,2.19170491,ANI2x 0.2 ns (ML/MM),-138887.82119733866
REST600d_0259_opt.json,2.67136107,SAGE 10 ns (16 REST up to 600K),-138887.81982936905
REST600d_0174_opt.json,2.6503289,SAGE 10 ns (16 REST up to 600K),-138887.81924578568
REST600d_0114_opt.json,2.61021545,SAGE 10 ns (16 REST up to 600K),-138887.81573801037
REMD_0877_opt.json,2.52464253,SAGE 10 ns (16 REMD up to 475K),-138887.81285146897
ANI2x_L_1278_opt.json,2.19576832,ANI2x 0.2 ns (ML/MM),-138887.81019083082
REMD_0471_opt.json,2.52814208,SAGE 10 ns (16 REMD up to 475K),-138887.8086157832
MACEsmall_1970_opt.json,2.17588384,MACEsmall 0.1 ns (ML/MM),-138887.8052774353
MACEsmall_1925_opt.json,2.18113943,MACEsmall 0.1 ns (ML/MM),-138887.80054601748
SAGE_0968_opt.json,2.62628263,SAGE 10 ns classic,-138887.77920443637
REMD_0139_opt.json,2.57785814,SAGE 10 ns (16 REMD up to 475K),-138887.77397728642
ANI2x_L_1218_opt.json,2.14992777,ANI2x 0.2 ns (ML/MM),-138887.76920821803
MACEsmall_1910_opt.json,2.18940864,MACEsmall 0.1 ns (ML/MM),-138887.76207344068
MACEsmall_1896_opt.json,2.24077579,MACEsmall 0.1 ns (ML/MM),-138887.76190401326
MACEsmall_1761_opt.json,2.14964512,MACEsmall 0.1 ns (ML/MM),-138887.7613831808
ANI2x_L_1270_opt.json,2.22588728,ANI2x 0.2 ns (ML/MM),-138887.75800718236
MACEsmall_1935_opt.json,2.18166476,MACEsmall 0.1 ns (ML/MM),-138887.7554783211
MACEsmall_1771_opt.json,2.13742936,MACEsmall 0.1 ns (ML/MM),-138887.7483749192
MACEsmall_1831_opt.json,2.17650074,MACEsmall 0.1 ns (ML/MM),-138887.74710107595
MACEsmall_1816_opt.json,2.17881827,MACEsmall 0.1 ns (ML/MM),-138887.74232573246
REST600d_0089_opt.json,2.54900033,SAGE 10 ns (16 REST up to 600K),-138887.74130289277
MACEsmall_1894_opt.json,2.22781277,MACEsmall 0.1 ns (ML/MM),-138887.73512192914
ANI2x_L_1269_opt.json,2.18861755,ANI2x 0.2 ns (ML/MM),-138887.73040933654
ANI2x_L_1282_opt.json,2.20161891,ANI2x 0.2 ns (ML/MM),-138887.72762947166
MACEsmall_1795_opt.json,2.19986709,MACEsmall 0.1 ns (ML/MM),-138887.7154934476
MACEsmall_1904_opt.json,2.22408952,MACEsmall 0.1 ns (ML/MM),-138887.71216137483
REST600d_0338_opt.json,2.55784129,SAGE 10 ns (16 REST up to 600K),-138887.7116091669
ANI2x_L_1221_opt.json,2.18832897,ANI2x 0.2 ns (ML/MM),-138887.70437398815
ANI2x_L_1259_opt.json,2.2175423,ANI2x 0.2 ns (ML/MM),-138887.7025730373
MACEsmall_1162_opt.json,2.38280177,MACEsmall 0.1 ns (ML/MM),-138887.6975466902
