GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1131,451.14,1196.38,1926.42,-1302.06,-12058.42,585.29,7803.96,-2049.52,58.98,-1397.3,-1990.54,-3387.84
1141,528.97,1227.75,1966.03,-1281.64,-12160.99,571.79,7816.48,-1957.35,55.51,-1331.6,-1901.84,-3233.44
1151,501.17,1252.19,1944.52,-1283.09,-12047.0,579.39,7783.55,-2039.7,57.72,-1269.27,-1981.98,-3251.25
1161,521.38,1291.71,1985.46,-1301.22,-12072.03,585.51,7809.58,-2067.77,57.54,-1179.6,-2010.23,-3189.82
1171,525.13,1254.76,1948.83,-1271.41,-12004.38,582.68,7785.84,-2091.36,58.81,-1178.54,-2032.55,-3211.09
1181,467.11,1236.38,1970.77,-1293.67,-12017.51,595.15,7849.37,-2118.79,57.62,-1192.4,-2061.17,-3253.56
1191,518.46,1199.68,1944.06,-1267.42,-12100.97,583.57,7801.05,-2004.85,58.5,-1321.58,-1946.35,-3267.93
1201,498.01,1281.19,1969.02,-1263.13,-12130.23,596.27,7801.8,-2013.77,59.23,-1247.07,-1954.54,-3201.62
1211,474.34,1235.78,1974.91,-1265.05,-12150.79,567.37,7818.46,-1964.92,56.51,-1344.99,-1908.41,-3253.4
1221,496.37,1259.15,1932.84,-1236.56,-12113.8,567.79,7773.71,-1988.88,60.13,-1320.49,-1928.75,-3249.24
1231,508.75,1254.36,1946.99,-1251.66,-12194.59,573.53,7780.22,-1916.02,56.86,-1382.41,-1859.15,-3241.56
1241,456.98,1185.84,1959.91,-1265.36,-12203.76,583.78,7840.34,-1937.91,59.49,-1442.28,-1878.42,-3320.7
1251,508.99,1198.27,1946.22,-1262.06,-12184.26,574.6,7789.6,-1939.14,56.33,-1428.63,-1882.82,-3311.45
1261,481.19,1262.08,1941.16,-1298.9,-12248.1,560.81,7790.09,-1865.05,57.75,-1511.67,-1807.3,-3318.97
1271,494.04,1237.27,1932.15,-1286.63,-12166.86,570.63,7821.46,-1948.87,55.59,-1397.93,-1893.28,-3291.21
1281,472.8,1232.86,1959.86,-1277.76,-12184.75,574.86,7790.16,-1901.46,56.06,-1431.98,-1845.39,-3277.38
1291,490.14,1218.18,1964.14,-1270.65,-12214.45,583.35,7802.67,-1912.95,57.94,-1426.63,-1855.01,-3281.64
1301,494.35,1217.72,1930.91,-1282.61,-12132.41,584.62,7764.64,-1954.91,58.52,-1422.78,-1896.38,-3319.16
1311,482.34,1193.15,1943.9,-1265.74,-12199.02,572.16,7807.11,-1928.82,57.97,-1466.1,-1870.86,-3336.96
1321,478.8,1252.2,1938.34,-1267.5,-12142.32,592.46,7794.39,-1962.07,58.1,-1353.63,-1903.97,-3257.6
1331,497.78,1279.93,1949.43,-1256.44,-12138.34,564.94,7759.45,-1967.24,56.93,-1343.24,-1910.31,-3253.56
1341,480.06,1251.05,1976.95,-1246.02,-12175.73,584.77,7775.07,-1920.1,57.69,-1353.85,-1862.4,-3216.26
1351,504.76,1229.99,1944.97,-1257.51,-12127.18,582.42,7765.65,-1940.6,58.34,-1356.9,-1882.26,-3239.15
1361,500.7,1206.96,1972.75,-1264.54,-12242.03,570.46,7815.12,-1916.52,57.36,-1440.59,-1859.16,-3299.76
1371,515.69,1196.39,1940.38,-1268.65,-12157.97,574.95,7799.19,-1940.69,58.23,-1400.02,-1882.47,-3282.48
1381,471.29,1230.98,1955.02,-1276.97,-12208.98,584.56,7848.16,-1949.6,58.74,-1395.94,-1890.87,-3286.81
1391,497.98,1285.36,1939.96,-1267.92,-12093.17,574.25,7822.15,-2035.14,58.73,-1241.38,-1976.41,-3217.8
1401,488.63,1266.5,1956.91,-1262.39,-12157.87,567.97,7777.33,-1939.4,58.29,-1362.93,-1881.11,-3244.04
1411,487.87,1238.61,1961.61,-1267.56,-12297.93,598.82,7818.13,-1844.82,57.45,-1460.45,-1787.38,-3247.83
1421,507.1,1223.07,1935.3,-1259.51,-12208.61,580.65,7868.52,-1982.12,59.13,-1353.49,-1922.98,-3276.47
1431,509.98,1253.35,1969.42,-1272.27,-12160.44,580.88,7802.92,-1972.84,58.36,-1316.17,-1914.48,-3230.65
1441,519.47,1244.25,1931.91,-1252.47,-12212.57,569.45,7843.92,-1963.66,56.93,-1356.06,-1906.73,-3262.79
1451,490.97,1237.06,1948.14,-1286.32,-12096.66,590.3,7809.38,-2027.72,57.62,-1307.12,-1970.11,-3277.23
1461,508.91,1267.05,1932.95,-1268.25,-12074.37,569.04,7789.27,-2035.02,57.98,-1275.4,-1977.03,-3252.43
1471,481.57,1227.09,1937.81,-1276.29,-12024.68,573.82,7789.62,-2043.16,58.72,-1291.06,-1984.45,-3275.51
1481,473.08,1258.7,1930.41,-1291.12,-12109.26,583.28,7828.35,-1993.57,56.93,-1326.56,-1936.64,-3263.2
1491,496.69,1221.1,1965.88,-1283.16,-12090.83,581.2,7864.06,-2081.23,57.41,-1245.06,-2023.82,-3268.88
1501,475.61,1194.16,1960.06,-1306.4,-12133.27,572.49,7817.96,-1964.09,55.55,-1419.39,-1908.54,-3327.94
1511,494.91,1265.1,1950.92,-1274.5,-12010.96,584.16,7808.98,-2103.87,58.45,-1181.39,-2045.42,-3226.81
1521,480.22,1237.26,1957.43,-1254.44,-12118.25,584.76,7828.77,-2021.9,56.61,-1284.25,-1965.28,-3249.53
1531,465.02,1232.53,1957.92,-1261.14,-12020.29,582.16,7799.38,-2096.96,58.53,-1244.43,-2038.43,-3282.86
1541,520.57,1230.59,1951.14,-1275.47,-12118.35,592.73,7842.07,-2029.38,57.03,-1256.72,-1972.34,-3229.06
1551,521.56,1168.61,1970.38,-1276.83,-12142.34,582.53,7801.78,-1971.66,57.24,-1374.31,-1914.42,-3288.73
1561,493.67,1233.58,1979.49,-1250.18,-12143.81,578.48,7832.29,-2000.75,57.2,-1276.48,-1943.55,-3220.04
1571,483.04,1260.6,1944.4,-1259.16,-12194.67,576.3,7780.25,-1925.07,57.59,-1409.23,-1867.48,-3276.71
1581,470.84,1257.57,1939.92,-1272.99,-12200.47,585.86,7853.74,-1942.01,55.6,-1365.52,-1886.4,-3251.92
1591,509.04,1234.42,1952.64,-1279.36,-12194.77,562.92,7807.04,-1899.08,55.38,-1408.07,-1843.7,-3251.77
1601,475.78,1271.2,1936.05,-1275.3,-12184.64,569.83,7790.8,-1923.54,56.3,-1416.28,-1867.24,-3283.52
1611,506.96,1252.73,1944.54,-1272.45,-12188.88,587.37,7834.06,-1949.18,57.83,-1335.66,-1891.35,-3227.01
1621,505.02,1265.83,1941.78,-1278.97,-12129.69,597.69,7815.08,-1972.42,57.19,-1283.27,-1915.23,-3198.5
1631,476.14,1230.14,1924.36,-1267.7,-12069.24,569.38,7746.59,-2002.0,56.76,-1390.34,-1945.24,-3335.57
1641,498.18,1251.05,1948.93,-1260.77,-12111.72,575.49,7770.68,-1983.95,58.58,-1328.16,-1925.37,-3253.53
1651,469.13,1299.64,1949.12,-1278.87,-12091.42,567.01,7770.28,-1992.26,55.8,-1315.11,-1936.47,-3251.58
1661,491.96,1227.72,1983.25,-1262.81,-11992.09,576.76,7820.03,-2107.59,59.7,-1155.17,-2047.89,-3203.06
1671,488.41,1217.38,1964.17,-1287.11,-12183.87,583.46,7839.11,-1919.63,57.31,-1378.45,-1862.32,-3240.77
1681,493.12,1254.38,1936.25,-1301.27,-12142.93,568.65,7795.8,-1921.02,56.98,-1396.0,-1864.04,-3260.04
1691,493.83,1251.99,1943.37,-1264.06,-12219.83,586.05,7793.15,-1859.25,55.78,-1415.51,-1803.47,-3218.99
1701,510.74,1295.47,1954.95,-1301.8,-12120.92,569.89,7810.81,-1996.36,57.26,-1280.86,-1939.1,-3219.96
1711,491.16,1235.12,1937.59,-1278.71,-12056.99,568.99,7787.82,-2028.21,56.41,-1315.02,-1971.8,-3286.82
1721,506.06,1249.02,1932.65,-1287.03,-12157.46,554.36,7772.12,-1929.44,58.07,-1430.28,-1871.38,-3301.66
1731,487.55,1233.79,1974.45,-1301.2,-12133.76,564.69,7815.16,-1975.08,55.83,-1359.31,-1919.25,-3278.56
1741,494.32,1251.91,1946.58,-1282.87,-12184.58,565.26,7807.9,-1914.97,57.62,-1401.48,-1857.35,-3258.83
1751,497.13,1226.26,1956.58,-1275.79,-12119.13,565.86,7778.37,-1967.17,56.09,-1370.72,-1911.08,-3281.8
1761,490.73,1273.13,1981.28,-1292.42,-12262.23,583.01,7812.97,-1878.36,54.81,-1413.54,-1823.55,-3237.08
1771,483.6,1257.57,1944.37,-1268.07,-12318.3,578.25,7875.73,-1875.1,57.18,-1446.85,-1817.92,-3264.77
1781,479.96,1288.07,1966.54,-1277.2,-12137.74,556.05,7764.13,-1962.55,58.74,-1360.18,-1903.82,-3264.0
1791,464.93,1259.15,1942.41,-1253.42,-12266.04,590.73,7833.93,-1894.97,58.03,-1428.3,-1836.94,-3265.24
1801,494.32,1217.22,1962.59,-1281.36,-12213.06,576.52,7802.96,-1927.36,57.21,-1440.81,-1870.15,-3310.96
1811,503.82,1236.06,1941.74,-1283.99,-12057.7,568.18,7822.65,-2071.72,58.11,-1269.25,-2013.62,-3282.87
1821,523.05,1294.62,1952.24,-1302.4,-12043.35,576.14,7784.99,-2037.0,56.86,-1214.7,-1980.14,-3194.84
1831,494.16,1253.33,1948.96,-1261.8,-12137.53,595.34,7859.82,-2021.34,57.44,-1247.72,-1963.89,-3211.62
1841,513.81,1258.02,1940.1,-1276.78,-12222.49,575.14,7785.69,-1879.12,58.14,-1426.5,-1820.98,-3247.48
1851,464.71,1266.42,1946.29,-1253.51,-12119.61,581.55,7805.25,-2015.47,58.87,-1308.91,-1956.6,-3265.51
1861,525.99,1247.23,1970.96,-1281.25,-12027.01,581.82,7769.56,-2064.79,56.49,-1212.7,-2008.3,-3221.0
1871,508.39,1242.04,1950.26,-1275.38,-12231.51,559.73,7799.84,-1905.79,55.99,-1446.62,-1849.8,-3296.42
1881,497.02,1249.26,1977.93,-1280.5,-12104.44,588.66,7845.6,-2020.43,56.53,-1226.47,-1963.9,-3190.36
1891,494.65,1301.45,1981.54,-1279.29,-12076.91,575.36,7806.35,-2056.75,57.95,-1196.85,-1998.8,-3195.64
1901,479.23,1203.09,1956.37,-1253.74,-12189.83,591.39,7811.71,-1939.97,56.21,-1401.78,-1883.76,-3285.54
1911,481.76,1201.88,1933.39,-1246.14,-12210.2,567.63,7835.46,-1935.68,58.82,-1436.23,-1876.86,-3313.09
1921,474.11,1240.84,1953.75,-1270.31,-12206.72,578.1,7900.74,-1986.96,56.8,-1329.49,-1930.16,-3259.65
1931,500.45,1242.3,1973.88,-1285.12,-12164.24,592.18,7848.92,-1991.56,56.23,-1291.63,-1935.32,-3226.95
1941,503.98,1279.26,1928.09,-1286.0,-12080.71,559.07,7797.41,-2010.63,55.66,-1298.89,-1954.98,-3253.86
1951,460.84,1241.38,1942.96,-1266.12,-12099.56,586.76,7809.55,-2023.13,58.27,-1324.19,-1964.86,-3289.06
1961,460.66,1247.86,1970.62,-1285.73,-12211.74,579.58,7828.7,-1929.4,57.7,-1410.04,-1871.69,-3281.73
1971,511.78,1213.54,1973.45,-1273.11,-12200.52,599.66,7820.99,-1942.42,58.61,-1354.21,-1883.82,-3238.03
1981,514.27,1254.6,1953.18,-1260.27,-12196.08,581.25,7801.62,-1928.77,56.67,-1351.43,-1872.11,-3223.54
1991,488.21,1256.76,1973.92,-1293.56,-12104.02,560.49,7793.95,-1999.54,57.15,-1324.24,-1942.39,-3266.63
2001,515.93,1224.84,1958.37,-1284.68,-12164.47,572.99,7824.18,-1974.39,57.96,-1352.84,-1916.43,-3269.26
2011,510.02,1180.75,2018.74,-1307.39,-12108.08,580.04,7812.44,-1999.2,54.89,-1313.49,-1944.31,-3257.8
2021,480.59,1244.32,1955.7,-1295.0,-12171.02,573.55,7840.0,-1968.67,58.19,-1371.86,-1910.48,-3282.34
2031,479.1,1219.96,1953.19,-1310.6,-12187.03,593.6,7866.49,-1940.43,56.87,-1385.29,-1883.57,-3268.86
2041,515.94,1230.36,1961.99,-1267.73,-12142.19,579.14,7863.54,-2022.81,57.56,-1258.94,-1965.26,-3224.2
2051,460.25,1251.64,1963.35,-1264.8,-12122.45,585.45,7793.55,-2000.64,57.99,-1333.02,-1942.65,-3275.67
2061,501.37,1222.35,1950.99,-1305.59,-12076.37,563.31,7804.0,-2009.7,55.81,-1339.93,-1953.89,-3293.82
2071,523.32,1240.16,1956.24,-1259.58,-12052.63,592.05,7806.57,-2051.23,59.09,-1193.87,-1992.14,-3186.01
2081,508.92,1268.08,1975.62,-1294.81,-12019.5,568.7,7808.43,-2052.61,57.49,-1184.56,-1995.12,-3179.67
2091,493.12,1196.48,1946.77,-1293.78,-12159.96,585.41,7843.62,-1959.51,56.09,-1388.34,-1903.43,-3291.77
2101,503.83,1269.4,1960.13,-1305.07,-12197.06,575.81,7813.78,-1915.12,55.11,-1379.19,-1860.01,-3239.2
2111,484.91,1242.22,1952.3,-1274.66,-12153.91,565.87,7788.46,-1939.26,56.77,-1394.81,-1882.5,-3277.3
2121,505.92,1266.96,1926.75,-1305.83,-12205.93,584.73,7849.63,-1926.17,55.89,-1377.77,-1870.28,-3248.04
2131,464.82,1229.86,1952.81,-1269.69,-12106.94,575.02,7789.29,-1978.86,57.09,-1364.82,-1921.76,-3286.59
2141,495.22,1219.86,1950.78,-1268.78,-12122.23,565.19,7792.33,-1978.32,56.37,-1367.63,-1921.96,-3289.58
2151,479.06,1275.73,1944.89,-1285.19,-12141.96,574.27,7818.81,-1983.89,55.23,-1334.38,-1928.66,-3263.03
2161,502.84,1282.39,1985.86,-1288.07,-12103.55,593.52,7783.77,-2004.81,58.3,-1243.24,-1946.52,-3189.76
2171,459.49,1306.89,1959.15,-1279.28,-12188.43,581.58,7799.25,-1937.91,56.77,-1361.35,-1881.14,-3242.49
2181,506.75,1286.93,1988.24,-1279.59,-12031.78,570.48,7785.83,-2064.63,57.34,-1173.13,-2007.29,-3180.42
2191,512.83,1267.4,1958.01,-1287.61,-12083.34,544.32,7806.47,-2028.16,56.77,-1281.93,-1971.39,-3253.33
2201,493.94,1244.36,1957.37,-1299.79,-12139.0,582.7,7866.63,-2007.28,55.93,-1293.79,-1951.34,-3245.14
2211,478.85,1268.6,1942.33,-1256.47,-12109.56,571.94,7832.58,-2040.82,59.19,-1271.73,-1981.63,-3253.36
2221,520.48,1232.36,1945.0,-1275.51,-12167.45,566.95,7801.71,-1935.07,57.09,-1376.46,-1877.98,-3254.44
2231,511.66,1230.13,1965.84,-1286.58,-12143.18,572.92,7826.29,-1982.99,57.31,-1322.92,-1925.68,-3248.6
2241,482.51,1260.17,1971.37,-1261.02,-12173.19,582.5,7817.98,-1970.79,57.48,-1319.68,-1913.31,-3232.99
2251,507.9,1214.68,1960.78,-1234.46,-12111.48,573.55,7831.28,-2048.98,57.47,-1257.76,-1991.52,-3249.28
2261,488.14,1249.97,1963.72,-1290.68,-12104.76,578.56,7784.17,-1994.88,56.86,-1330.88,-1938.02,-3268.9
2271,476.45,1290.5,1953.71,-1289.03,-12111.17,557.26,7800.94,-2005.38,58.17,-1321.35,-1947.21,-3268.56
2281,461.09,1255.02,1962.03,-1289.26,-12127.59,572.12,7917.02,-2048.76,57.84,-1249.57,-1990.93,-3240.49
2291,498.53,1229.79,1941.28,-1293.29,-12047.17,563.61,7817.22,-2059.71,58.41,-1290.04,-2001.3,-3291.34
2301,522.9,1258.39,1954.74,-1255.95,-12203.03,557.67,7807.37,-1932.88,57.82,-1357.91,-1875.05,-3232.96
2311,538.28,1214.73,1972.25,-1302.65,-12147.5,569.23,7814.71,-1970.0,55.4,-1340.94,-1914.6,-3255.54
2321,486.31,1274.16,1940.14,-1283.53,-12091.8,574.55,7828.06,-2014.43,57.42,-1272.12,-1957.01,-3229.13
2331,468.27,1262.11,1947.57,-1262.61,-12145.47,569.93,7814.02,-1985.3,56.33,-1346.17,-1928.97,-3275.14
2341,501.11,1189.1,1967.35,-1268.3,-12163.5,581.8,7807.83,-1954.27,58.61,-1384.62,-1895.66,-3280.28
2351,472.74,1324.56,1942.93,-1252.71,-12126.71,580.98,7763.07,-1949.89,57.79,-1295.14,-1892.1,-3187.24
2361,485.51,1229.77,1984.5,-1284.94,-12210.25,583.93,7808.84,-1908.37,56.15,-1402.65,-1852.22,-3254.86
2371,461.69,1246.28,1986.39,-1307.59,-12044.75,580.3,7840.4,-2072.6,57.09,-1237.28,-2015.51,-3252.79
2381,496.81,1296.39,1969.96,-1286.06,-12184.62,561.73,7760.28,-1907.38,55.76,-1385.52,-1851.62,-3237.14
2391,472.43,1248.53,1950.62,-1273.92,-12256.69,582.76,7862.45,-1924.68,56.25,-1413.82,-1868.44,-3282.26
2401,503.51,1273.66,1996.53,-1284.2,-12136.47,578.17,7804.72,-2001.52,58.71,-1264.09,-1942.81,-3206.9
2411,488.95,1233.22,1940.51,-1265.34,-12146.34,581.67,7823.8,-1971.08,59.22,-1343.54,-1911.86,-3255.39
2421,481.32,1274.23,1942.45,-1250.09,-12135.61,566.59,7803.18,-2003.73,57.24,-1317.92,-1946.49,-3264.42
2431,479.19,1231.0,1957.62,-1273.02,-12109.55,570.82,7807.59,-2013.32,58.19,-1336.34,-1955.13,-3291.47
2441,483.71,1228.36,1963.04,-1235.79,-12109.45,590.73,7792.74,-2028.65,59.14,-1286.65,-1969.51,-3256.16
2451,477.16,1248.99,1965.24,-1267.97,-12013.23,574.09,7833.25,-2105.96,59.21,-1182.47,-2046.75,-3229.22
2461,496.75,1202.45,1961.93,-1264.08,-12154.71,571.32,7851.56,-2023.74,58.43,-1334.77,-1965.31,-3300.08
2471,479.07,1223.05,1970.31,-1275.44,-12025.69,584.34,7816.82,-2079.76,58.92,-1227.54,-2020.84,-3248.38
2481,499.39,1207.02,1938.19,-1251.19,-11952.7,551.79,7778.23,-2120.75,59.72,-1229.26,-2061.03,-3290.29
2491,483.29,1308.32,1944.88,-1264.61,-11991.44,584.17,7830.23,-2147.35,59.0,-1105.16,-2088.34,-3193.51
2501,500.99,1253.51,1971.43,-1268.32,-12007.58,567.7,7804.67,-2099.18,57.88,-1177.6,-2041.29,-3218.89
2511,513.01,1261.58,1978.26,-1277.04,-12025.38,568.71,7776.43,-2059.83,58.63,-1204.44,-2001.2,-3205.63
2521,485.22,1245.68,1949.2,-1266.8,-12054.52,572.28,7863.64,-2108.47,61.68,-1205.29,-2046.8,-3252.09
2531,472.67,1251.13,1977.02,-1289.0,-12022.12,583.9,7802.77,-2070.23,59.25,-1223.62,-2010.98,-3234.6
2541,512.29,1251.35,1957.9,-1281.7,-11978.63,568.9,7823.0,-2130.37,58.72,-1146.9,-2071.65,-3218.55
2551,463.6,1246.4,1945.18,-1272.7,-11994.59,579.21,7794.15,-2075.92,59.23,-1238.76,-2016.7,-3255.46
2561,475.67,1201.17,1928.1,-1279.65,-12027.71,575.37,7792.05,-2046.58,57.93,-1335.01,-1988.65,-3323.66
2571,454.87,1224.68,1963.02,-1270.38,-12086.15,585.82,7802.85,-2004.58,57.38,-1325.3,-1947.2,-3272.5
2581,452.06,1276.84,1975.23,-1280.19,-12078.39,586.62,7805.56,-2015.2,57.61,-1262.27,-1957.59,-3219.86
2591,504.43,1241.72,1944.61,-1260.06,-12064.95,582.02,7834.65,-2079.62,58.71,-1217.58,-2020.9,-3238.48
2601,502.79,1282.99,1953.94,-1265.63,-11903.16,553.58,7750.61,-2122.32,58.1,-1124.89,-2064.21,-3189.1
2611,507.71,1238.39,1937.08,-1273.35,-11949.62,583.87,7783.33,-2122.24,58.88,-1172.58,-2063.36,-3235.94
2621,489.36,1240.28,1938.47,-1264.98,-12068.88,580.58,7811.65,-2036.03,58.64,-1273.52,-1977.39,-3250.91
2631,504.16,1233.54,1970.22,-1255.96,-12036.51,570.32,7810.5,-2091.57,58.0,-1203.73,-2033.57,-3237.3
2641,468.05,1232.08,1965.71,-1264.19,-12065.98,578.89,7822.06,-2046.13,56.99,-1263.39,-1989.14,-3252.53
2651,492.34,1203.05,1953.55,-1285.29,-12037.92,575.0,7803.48,-2045.63,57.4,-1295.79,-1988.23,-3284.02
2661,475.27,1284.89,1957.26,-1254.68,-12127.9,568.47,7770.49,-1945.27,55.22,-1326.2,-1890.05,-3216.25
2671,520.5,1221.15,1979.18,-1271.03,-11900.39,570.65,7753.14,-2113.52,55.83,-1126.79,-2057.68,-3184.48
2681,522.88,1268.62,1949.28,-1289.1,-12101.51,596.35,7816.68,-1992.32,55.2,-1236.8,-1937.12,-3173.93
2691,503.85,1251.0,1940.85,-1276.55,-12051.44,576.93,7783.91,-2010.48,56.84,-1271.45,-1953.64,-3225.1
2701,502.53,1259.2,1976.59,-1262.4,-11982.04,580.68,7759.74,-2087.98,56.66,-1165.71,-2031.32,-3197.03
2711,488.21,1251.46,1970.23,-1267.81,-11992.49,594.19,7809.86,-2094.41,57.78,-1146.35,-2036.63,-3182.98
2721,485.2,1249.45,1960.13,-1285.14,-12044.6,591.34,7777.71,-2016.29,54.9,-1265.92,-1961.39,-3227.31
2731,477.16,1223.11,1957.45,-1269.67,-12017.53,587.91,7780.09,-2021.62,56.96,-1261.47,-1964.66,-3226.13
2741,477.81,1229.82,1945.82,-1300.84,-12002.43,577.48,7797.08,-2077.21,57.08,-1275.27,-2020.13,-3295.4
2751,491.92,1242.09,1974.39,-1263.99,-12116.25,594.53,7817.49,-2013.79,56.76,-1259.82,-1957.04,-3216.86
2761,514.74,1254.47,1964.59,-1252.9,-12111.41,569.15,7804.57,-2025.01,56.5,-1256.78,-1968.51,-3225.3
2771,454.74,1258.22,1985.76,-1274.9,-11979.19,600.48,7799.02,-2104.57,56.52,-1155.87,-2048.05,-3203.92
2781,494.06,1268.08,1951.73,-1257.2,-12041.53,562.44,7779.93,-2038.07,58.49,-1242.48,-1979.58,-3222.06
2791,509.99,1230.27,1948.49,-1250.27,-12145.72,558.22,7829.08,-2001.48,56.27,-1319.94,-1945.21,-3265.16
2801,492.9,1225.7,1949.97,-1279.51,-12152.11,574.63,7797.42,-1968.77,56.63,-1391.0,-1912.13,-3303.13
2811,470.14,1287.35,1986.44,-1271.65,-12107.95,572.07,7786.67,-1992.86,56.64,-1276.92,-1936.22,-3213.14
2821,516.33,1209.39,1980.69,-1298.13,-11973.15,586.89,7823.91,-2121.55,55.4,-1154.07,-2066.14,-3220.21
2831,482.85,1297.92,1953.32,-1270.19,-12152.14,591.39,7821.93,-1984.22,56.07,-1274.91,-1928.14,-3203.06
2841,456.89,1223.34,1947.96,-1274.83,-12157.16,583.27,7845.94,-1965.68,56.17,-1374.61,-1909.5,-3284.11
2851,477.07,1227.27,1954.55,-1278.52,-12047.51,565.22,7797.02,-2008.28,57.75,-1304.9,-1950.53,-3255.43
2861,496.43,1270.2,1934.76,-1286.83,-12035.45,569.93,7756.79,-2030.01,57.69,-1294.18,-1972.32,-3266.5
2871,472.47,1226.28,1956.27,-1277.79,-12047.67,602.94,7829.76,-2058.45,56.38,-1237.73,-2002.07,-3239.8
2881,478.21,1256.02,1925.89,-1253.7,-12073.72,585.3,7832.88,-2042.83,57.68,-1249.11,-1985.16,-3234.27
2891,501.94,1217.1,1961.34,-1246.04,-12093.17,576.14,7821.35,-2041.98,58.61,-1261.35,-1983.38,-3244.73
2901,506.46,1221.65,1938.11,-1285.6,-12078.72,576.29,7800.5,-2008.5,56.87,-1321.31,-1951.62,-3272.93
2911,485.22,1212.75,1950.45,-1267.99,-12104.65,580.19,7794.17,-2005.98,57.51,-1349.86,-1948.46,-3298.32
2921,485.99,1216.63,1945.53,-1261.28,-12204.82,581.31,7835.92,-1927.27,56.59,-1400.71,-1870.68,-3271.39
2931,464.25,1221.03,1974.2,-1278.59,-12159.52,588.51,7851.9,-1969.76,56.15,-1338.22,-1913.61,-3251.83
2941,480.12,1236.97,1957.7,-1261.32,-12069.46,559.1,7786.12,-2003.06,56.01,-1310.77,-1947.05,-3257.82
2951,498.27,1244.61,1944.63,-1275.42,-12178.71,571.39,7786.02,-1931.83,57.23,-1409.21,-1874.6,-3283.82
2961,466.75,1214.03,1948.53,-1263.12,-12068.65,579.39,7805.05,-1993.78,56.72,-1318.02,-1937.07,-3255.09
2971,466.65,1229.86,1917.79,-1280.62,-12135.02,575.07,7809.66,-1954.49,57.52,-1416.62,-1896.97,-3313.59
2981,516.15,1274.77,1938.71,-1290.36,-12103.21,571.1,7784.27,-1959.28,56.7,-1308.57,-1902.58,-3211.16
2991,497.07,1211.97,1965.37,-1274.25,-12088.39,574.49,7764.61,-1964.04,56.53,-1349.12,-1907.51,-3256.63
3001,488.23,1264.7,1957.29,-1284.53,-12182.78,587.01,7794.19,-1909.06,56.47,-1375.9,-1852.59,-3228.5
3011,493.9,1218.47,1948.02,-1293.06,-12162.36,576.33,7771.58,-1930.46,55.87,-1447.13,-1874.59,-3321.71
3021,493.28,1235.37,1948.18,-1281.55,-12217.99,569.84,7794.16,-1901.47,55.86,-1458.7,-1845.61,-3304.31
3031,489.41,1205.17,1985.81,-1287.41,-12263.48,571.35,7815.5,-1858.16,54.61,-1483.65,-1803.55,-3287.2
3041,513.52,1232.53,1963.28,-1292.65,-12170.53,588.14,7761.8,-1909.54,56.09,-1403.91,-1853.44,-3257.36
3051,475.78,1212.42,1968.31,-1289.62,-12076.78,567.2,7787.64,-2003.08,57.03,-1355.05,-1946.05,-3301.1
3061,510.79,1203.94,1970.49,-1294.54,-12091.74,566.46,7750.84,-1959.51,56.81,-1383.77,-1902.7,-3286.47
3071,479.67,1261.23,1961.58,-1267.56,-12176.27,584.89,7790.09,-1940.75,56.3,-1366.37,-1884.45,-3250.82
3081,516.19,1258.82,1929.41,-1263.82,-12121.08,591.46,7763.22,-1954.94,57.74,-1325.8,-1897.2,-3223.0
3091,486.87,1219.18,1937.55,-1269.2,-12182.33,587.03,7788.46,-1923.91,55.32,-1432.45,-1868.58,-3301.04
3101,497.16,1230.82,1957.33,-1274.06,-12128.75,579.65,7779.42,-1967.35,57.47,-1358.43,-1909.88,-3268.31
3111,491.89,1235.75,1967.59,-1269.9,-12077.09,578.66,7770.79,-2028.27,59.77,-1302.31,-1968.5,-3270.81
3121,505.47,1259.02,1958.36,-1278.56,-12191.45,573.79,7823.05,-1945.22,59.04,-1350.32,-1886.18,-3236.5
3131,466.65,1206.03,1963.59,-1278.4,-12091.84,587.55,7829.0,-2012.02,58.42,-1317.43,-1953.6,-3271.02
3141,498.56,1283.33,1975.3,-1282.08,-12211.01,573.43,7829.01,-1926.76,56.52,-1333.46,-1870.24,-3203.71
3151,498.12,1246.65,1949.77,-1282.87,-12192.1,571.14,7800.91,-1904.31,57.87,-1408.38,-1846.44,-3254.81
3161,539.91,1262.34,1979.54,-1285.49,-12127.98,574.73,7757.89,-1952.24,58.18,-1299.06,-1894.06,-3193.12
3171,506.06,1225.28,1989.29,-1286.0,-12128.85,569.89,7767.73,-1938.02,58.03,-1356.6,-1879.99,-3236.6
3181,477.95,1261.35,1972.62,-1257.88,-12129.4,570.93,7833.23,-2021.81,59.79,-1271.19,-1962.02,-3233.22
3191,497.41,1284.54,1942.63,-1268.85,-12100.41,566.27,7794.47,-1991.33,57.1,-1283.96,-1934.23,-3218.19
3201,493.32,1242.78,1976.95,-1315.43,-12123.02,566.79,7830.35,-1988.01,57.85,-1328.26,-1930.17,-3258.43
3211,507.41,1235.35,1966.92,-1280.05,-12118.07,579.31,7838.09,-2020.37,57.55,-1271.04,-1962.82,-3233.86
3221,484.91,1229.41,1962.86,-1255.62,-12112.44,576.93,7816.88,-2058.16,59.36,-1297.07,-1998.8,-3295.87
